inst_code,inst,major_code,major,min_score
0080,河北工业大学,18,公共管理类(公共事业管理、劳动与社会保障),581
0165,辽宁师范大学,AD,思想政治教育(师范类)(辽宁省高校专项计划),581
0165,辽宁师范大学,B1,法学,581
0403,南昌大学,41,行政管理,581
0327,南京财经大学,03,金融学类(金融学、投资学),581
0445,山东师范大学,XL,工商管理类(工商管理、会计学),581
0108,山西大学,80,中国语言文学类(文科初民试验班)(汉语言文学、历史学、哲学),581
0636,四川师范大学,06,思想政治教育,581
0650,四川外国语大学,38,英语,581
0112,太原理工大学,1K,英语(英俄双语方向),581
0070,天津财经大学,05,金融学类(金融学、保险学、投资学、信用管理),581
0070,天津财经大学,07,国际经济与贸易,581
0068,天津外国语大学,01,外国语言文学类(英语、翻译、商务英语),581
0724,西安外国语大学,AC,法语,581
0755,新疆大学,28,法学,581
1647,浙江传媒学院,32,传播学,581
0353,浙江工商大学,35,新闻传播学类(广告学、新闻学、网络与新媒体),581
0047,中央美术学院,12,艺术史论,581
0047,中央美术学院,15,艺术教育,581
0378,安徽财经大学,20,财政学类(财政学、税收学),580
1832,河北经贸大学,29,法学,580
0094,河北师范大学,04,法学,580
0207,吉林财经大学,02,审计学,580
0207,吉林财经大学,0T,财务管理,580
0140,辽宁大学,32,法语,580
0165,辽宁师范大学,N1,英语(师范类),580
1065,青岛大学,0P,新闻学,580
0273,上海对外经贸大学,40,国际政治,580
1047,上海立信会计金融学院,02,财务管理,580
1047,上海立信会计金融学院,05,金融学,580
1047,上海立信会计金融学院,0J,税收学,580
1835,上海政法学院,11,新闻学(卓越新闻传播人才培养试点班),580
0636,四川师范大学,12,英语,580
0724,西安外国语大学,A9,英语,580
0530,湘潭大学,06,思想政治教育,580
1647,浙江传媒学院,36,网络与新媒体,580
0355,中国美术学院,07,艺术学理论类(艺术史论、艺术管理),580
0052,中央民族大学,45,中国少数民族语言文学,580
0489,长江大学,03,中国语言文学类[汉语言文学(师范)、汉语言文学],579
0173,东北财经大学,55,电子商务,579
0224,东北农业大学,26,工商管理类(工商管理、会计学、市场营销、人力资源管理),579
0512,湖北大学,S7,思想政治教育(师范类),579
0554,湖南工商大学,40,法学,579
0079,华北电力大学(保定),0M,社会工作,579
0251,华东理工大学,78,"市场营销(大数据营销)(民族班,只招少数民族考生)",579
0559,暨南大学,62,旅游管理,579
0560,汕头大学,01,汉语言文学,579
0650,四川外国语大学,53,审计学,579
0112,太原理工大学,1H,行政管理,579
0530,湘潭大学,10,经济学,579
0173,东北财经大学,AC,金融学类(金融学、投资学)(辽宁省高校专项计划),578
0231,哈尔滨师范大学,7J,英语(师范类),578
0231,哈尔滨师范大学,7Q,思想政治教育(师范类),578
0475,河南大学,0Z,经济学类(经济学、金融学、财政学、国际经济与贸易),578
0574,华南师范大学,1E,旅游管理,578
0421,江西财经大学,33,国际经济与贸易,578
0140,辽宁大学,04,考古学,578
0140,辽宁大学,AG,汉语国际教育(辽宁省高校专项计划),578
0126,内蒙古大学,1K,历史学,578
0273,上海对外经贸大学,06,国际商务(中外合作办学)(中澳合作),578
1047,上海立信会计金融学院,0H,财政学,578
0069,天津商业大学,06,法学,578
0173,东北财经大学,60,会计学(国际商学院专业),577
0225,东北林业大学,26,风景园林,577
0386,福州大学,42,日语,577
1406,甘肃政法大学,3A,法学,577
0075,河北大学,29,会计学,577
0512,湖北大学,S8,历史学(师范类),577
0534,湖南科技大学,52,汉语言文学(师范类),577
0203,吉林师范大学,21,思想政治教育(师范类),577
0300,南京信息工程大学,63,行政管理,577
0445,山东师范大学,G1,汉语国际教育(师范类),577
4100,山东政法学院,07,法学(调解法治实验班),577
0279,上海戏剧学院,22,广播电视编导,577
0070,天津财经大学,0N,工商管理类(工商管理、市场营销、人力资源管理),577
0656,西南民族大学,18,汉语言文学(师范类),577
0530,湘潭大学,32,新闻学,577
0184,延边大学,39,地理科学类(地理科学、地理信息科学),577
0536,长沙理工大学,10,汉语言文学,576
0173,东北财经大学,18,商务英语,576
0173,东北财经大学,AH,资产评估(辽宁省高校专项计划),576
0224,东北农业大学,27,农林经济管理,576
0224,东北农业大学,35,土地资源管理,576
0140,辽宁大学,24,工商管理类(工商管理、市场营销、人力资源管理),576
0126,内蒙古大学,12,哲学,576
0446,曲阜师范大学,2V,法学,576
0560,汕头大学,39,会计学(大数据管理会计),576
0068,天津外国语大学,24,工商管理类(会计学、财务管理、国际商务、人力资源管理),576
1647,浙江传媒学院,25,广播电视编导,576
0043,北京体育大学,36,旅游管理,575
0037,北京物资学院,26,财务管理,575
9359,合肥工业大学(宣城校区),0G,网络与新媒体,575
0075,河北大学,01,中国语言文学类(汉语言文学、汉语国际教育、古典文献学),575
0512,湖北大学,58,会计学,575
0207,吉林财经大学,1N,法学,575
0140,辽宁大学,33,日语,575
1688,山东工商学院,13,法学,575
4100,山东政法学院,0G,审计学,575
0108,山西大学,06,哲学类(哲学、伦理学),575
0636,四川师范大学,09,历史学,575
0650,四川外国语大学,39,英语,575
0650,四川外国语大学,45,汉语言文学,575
0068,天津外国语大学,23,经济学,575
0355,中国美术学院,10,艺术设计学,575
0059,中国民航大学,03,英语(民航外语),575
0173,东北财经大学,54,物流管理,574
0224,东北农业大学,25,金融学类(金融学、保险学、国际经济与贸易),574
0602,广西师范大学,02,汉语言文学(师范类),574
0140,辽宁大学,10,广告学,574
0140,辽宁大学,11,编辑出版学,574
0327,南京财经大学,05,贸易经济,574
0331,南京艺术学院,36,影视摄影与制作,574
6301,宁波诺丁汉大学,04,经济学(中外合作办学),574
0108,山西大学,04,历史学,574
0273,上海对外经贸大学,12,日语(商务方向),574
0636,四川师范大学,16,经济学,574
0650,四川外国语大学,37,英语,574
0650,四川外国语大学,46,汉语国际教育,574
0057,天津科技大学,41,财务管理,574
0068,天津外国语大学,06,西班牙语,574
0530,湘潭大学,03,历史学,574
0530,湘潭大学,34,英语,574
1647,浙江传媒学院,26,数字媒体艺术,574
0341,浙江农林大学,4Z,会计学,574
0059,中国民航大学,0R,工商管理类(航空运输管理)(经济与金融、工商管理、会计学、财务管理),574
0059,中国民航大学,1N,翻译,574
0173,东北财经大学,38,人力资源管理,573
0225,东北林业大学,38,工商管理类(工商管理、市场营销、会计学、农林经济管理),573
0225,东北林业大学,42,社会工作,573
0225,东北林业大学,46,日语,573
0140,辽宁大学,31,德语,573
0165,辽宁师范大学,A1,地理科学(师范类),573
0165,辽宁师范大学,AE,英语(师范类)(辽宁省高校专项计划),573
0165,辽宁师范大学,G1,历史学(师范类),573
0126,内蒙古大学,1R,劳动与社会保障,573
1560,西安财经大学,19,审计学,573
1117,扬州大学,0D,广播电视学,573
0173,东北财经大学,37,市场营销,572
0240,哈尔滨商业大学,52,法学,572
1832,河北经贸大学,12,会计学,572
0094,河北师范大学,SE,历史学(师范类),572
0475,河南大学,0L,新闻传播学类(新闻学、编辑出版学、广告学、网络与新媒体),572
0463,河南工业大学,11,法学,572
0207,吉林财经大学,0H,财政学,572
0421,江西财经大学,25,行政管理(数字政务),572
0165,辽宁师范大学,AC,历史学(师范类)(辽宁省高校专项计划),572
0456,山东财经大学,01,经济学类(资源与环境经济学、经济学),572
0456,山东财经大学,0A,经济与贸易类(国际经济与贸易、国际商务),572
1688,山东工商学院,15,会计学,572
0125,山西财经大学,10,财政学,572
1047,上海立信会计金融学院,04,资产评估,572
0068,天津外国语大学,32,外交学,572
0490,武汉工程大学,34,会计学(含大数据会计、智能财务方向),572
0736,西北师范大学,55,思想政治教育(师范类),572
0755,新疆大学,01,思想政治教育,572
2453,中国劳动关系学院,06,法学,572
0370,安徽师范大学,45,地理科学(师范类),571
0186,长春理工大学,N5,法学,571
0172,大连外国语大学,1H,汉语言文学,571
0225,东北林业大学,43,广告学,571
0240,哈尔滨商业大学,24,会计学,571
0231,哈尔滨师范大学,7N,历史学(师范类),571
0336,杭州电子科技大学,28,金融学,571
1600,湖北经济学院,13,会计学,571
0385,华侨大学,53,财务管理,571
0421,江西财经大学,15,工商管理(智能商务),571
0327,南京财经大学,13,行政管理,571
0307,南京农业大学,23,日语,571
6301,宁波诺丁汉大学,03,国际经济与贸易(中外合作办学),571
0445,山东师范大学,ML,新闻传播学类(新闻学、网络与新媒体),571
0125,山西财经大学,11,金融学,571
0252,上海理工大学,05,经济管理试验班(税收学、金融学、国际经济与贸易、会计学、公共事业管理),571
0689,云南财经大学,46,会计学,571
1482,浙江财经大学,43,金融学(中外合作办学),571
0345,浙江师范大学,08,工商管理类(财务管理、电子商务、会计学、工商管理),571
0059,中国民航大学,06,应用心理学,571
0031,北京第二外国语学院,0T,市场营销(大数据应用),570
0173,东北财经大学,66,会计学(中外合作办学),570
0200,东北师范大学,G4,金融学(中外合作办学),570
0094,河北师范大学,SC,英语(师范类),570
0421,江西财经大学,17,市场营销(数字营销),570
0140,辽宁大学,30,俄语,570
0165,辽宁师范大学,AB,地理科学(师范类)(辽宁省高校专项计划),570
0165,辽宁师范大学,P2,汉语国际教育(师范类),570
1065,青岛大学,0G,英语,570
0626,四川农业大学,56,英语,570
0636,四川师范大学,0D,小学教育,570
0070,天津财经大学,0U,公共管理类(行政管理、劳动与社会保障),570
0065,天津师范大学,17,教育学类[教育学(师范)、小学教育(师范)],570
0702,西安工业大学,44,汉语言文学,570
0059,中国民航大学,21,航空安防管理,570
0538,中南林业科技大学,61,法学,570
0047,中央美术学院,20,艺术史论(中外合作办学),570
0378,安徽财经大学,05,金融学,569
0031,北京第二外国语学院,08,朝鲜语(人文交流),569
0231,哈尔滨师范大学,85,法学,569
1658,海南师范大学,08,汉语言文学(师范类),569
0212,黑龙江大学,01,哲学,569
1276,南京工程学院,40,会计学,569
0446,曲阜师范大学,6S,历史学(师范类),569
0108,山西大学,07,政治学类(政治学与行政学、国际政治),569
0166,沈阳师范大学,03,汉语言文学(师范类),569
0650,四川外国语大学,44,政治学类(外交学、国际政治),569
0058,天津工业大学,44,工商管理,569
0705,西安石油大学,13,汉语言文学,569
0724,西安外国语大学,AB,德语,569
0736,西北师范大学,54,历史学(师范类),569
0530,湘潭大学,19,公共管理类(韶峰班)(行政管理),569
1647,浙江传媒学院,28,戏剧影视文学,569
0353,浙江工商大学,56,历史学,569
1417,北京联合大学,19,法学,568
0015,北京印刷学院,65,传播学(国际出版实验班),568
0489,长江大学,02,历史学(师范类),568
0150,大连交通大学,03,会计学,568
0173,东北财经大学,AG,人力资源管理(辽宁省高校专项计划),568
0225,东北林业大学,45,俄语,568
0226,哈尔滨医科大学,01,护理学,568
0080,河北工业大学,1B,日语,568
0203,吉林师范大学,41,英语(师范类),568
0427,济南大学,0E,英语(师范兼非师范),568
0299,江苏大学,05,国际经济与贸易,568
0165,辽宁师范大学,F4,小学教育(师范类),568
0403,南昌大学,3B,日语,568
1460,南京晓庄学院,S3,汉语言文学(师范),568
0252,上海理工大学,06,新闻传播学类(广告学、传播学、编辑出版学),568
0107,石家庄铁道大学,0C,汉语言文学,568
0724,西安外国语大学,AW,商务英语,568
1066,烟台大学,01,汉语言文学,568
9414,中国石油大学(北京)克拉玛依校区,C5,汉语言文学,568
9414,中国石油大学(北京)克拉玛依校区,D1,会计学,568
0554,湖南工商大学,31,财务管理,567
0203,吉林师范大学,53,小学教育(师范类),567
0741,兰州财经大学,01,会计学,567
0140,辽宁大学,84,会计学(中外合作办学)(亚澳商学院),567
0165,辽宁师范大学,A3,地理信息科学,567
0165,辽宁师范大学,F5,特殊教育(师范类),567
0300,南京信息工程大学,59,供应链管理,567
1646,宁波大学,49,日语,567
4100,山东政法学院,0B,国际经贸规则,567
1047,上海立信会计金融学院,09,工商管理,567
0626,四川农业大学,70,工商管理,567
0650,四川外国语大学,42,商务英语(国经双学位),567
0068,天津外国语大学,33,国际组织与全球治理,567
0351,温州大学,01,财务管理,567
0530,湘潭大学,01,哲学,567
0184,延边大学,23,新闻学,567
1647,浙江传媒学院,48,英语,567
0353,浙江工商大学,42,公共管理类(慈善管理、行政管理、土地资源管理、文化产业管理),567
0049,中国戏曲学院,0W,艺术管理(国际文化交流),567
0009,北方工业大学,01,经济与金融,566
0224,东北农业大学,45,俄语,566
0373,淮北师范大学,20,汉语言文学(师范类),566
0741,兰州财经大学,1J,财政学,566
0165,辽宁师范大学,F1,教育学(师范类),566
0126,内蒙古大学,1H,网络与新媒体,566
0273,上海对外经贸大学,10,英语(中外合作办学)(中英合作),566
1047,上海立信会计金融学院,0D,经济学,566
0166,沈阳师范大学,43,法学,566
0166,沈阳师范大学,AB,汉语言文学(师范类)(辽宁省高校专项计划),566
0650,四川外国语大学,36,翻译,566
0068,天津外国语大学,21,国际经济与贸易,566
0063,天津中医药大学,02,工商管理类[市场营销、市场营销(国际营销班)],566
0724,西安外国语大学,AF,日语,566
6302,西交利物浦大学,34,工商管理类(中外合作办学)[会计学(中外合作办学)、工商管理(中外合作办学)、人力资源管理(中外合作办学)、国际商务(中外合作办学)、市场营销(中外合作办学)、供应链管理(中外合作办学)、经济与金融(中外合作办学)、经济学(中外合作办学)],566
0656,西南民族大学,11,财政学,566
0656,西南民族大学,23,财务管理,566
0167,渤海大学,52,汉语言文学(师范类)(辽宁省高校专项计划),565
0616,成都理工大学,24,工商管理,565
0172,大连外国语大学,0K,西班牙语,565
0173,东北财经大学,67,会计学(中外合作办学),565
0200,东北师范大学,41,广播电视编导,565
0231,哈尔滨师范大学,7L,小学教育(师范类),565
0212,黑龙江大学,02,经济学,565
0512,湖北大学,01,工商管理类(市场营销、人力资源管理),565
0542,湖南师范大学,H0,旅游管理类(旅游管理、酒店管理、会展经济与管理),565
0299,江苏大学,03,工商管理,565
0140,辽宁大学,22,朝鲜语,565
0165,辽宁师范大学,B2,政治学与行政学,565
0555,南华大学,22,法学,565
0445,山东师范大学,TL,地理科学类(地理科学、地理信息科学),565
0125,山西财经大学,32,人力资源管理,565
1835,上海政法学院,0P,行政管理,565
0636,四川师范大学,11,汉语国际教育,565
0068,天津外国语大学,02,日语,565
0724,西安外国语大学,A8,汉语国际教育,565
0216,燕山大学,35,工商管理类(工商管理、会计学、旅游管理、电子商务),565
0009,北方工业大学,11,建筑学,564
0489,长江大学,13,思想政治教育(师范),564
0621,成都信息工程大学,29,会计学,564
0161,大连医科大学,26,法学,564
0173,东北财经大学,AF,新闻传播学类(新闻学、广告学)(辽宁省高校专项计划),564
0385,华侨大学,04,汉语国际教育,564
0207,吉林财经大学,0K,金融学,564
0427,济南大学,0C,工商管理,564
0140,辽宁大学,AF,英语(辽宁省高校专项计划),564
0749,宁夏大学,16,行政管理,564
0108,山西大学,08,行政管理,564
0560,汕头大学,02,英语,564
0270,上海师范大学,74,新闻传播学类(广告学、广播电视学),564
0166,沈阳师范大学,24,思想政治教育(师范类),564
0626,四川农业大学,33,人力资源管理,564
0070,天津财经大学,0W,物流管理,564
0724,西安外国语大学,A2,金融学,564
2453,中国劳动关系学院,03,劳动关系,564
0536,长沙理工大学,11,新闻学,563
0463,河南工业大学,22,会计学,563
0500,湖北工业大学,48,会计学,563
0513,湖北师范大学,50,地理科学(师范类),563
0081,华北理工大学,72,法学,563
0373,淮北师范大学,19,思想政治教育(师范类),563
0390,集美大学,25,国际经济与贸易,563
0427,济南大学,0A,经济学,563
0140,辽宁大学,AD,国际经济与贸易(辽宁省高校专项计划),563
0165,辽宁师范大学,G2,文物与博物馆学,563
1065,青岛大学,0M,西班牙语,563
1047,上海立信会计金融学院,06,信用管理,563
0107,石家庄铁道大学,09,工商管理类(会计学、财务管理、市场营销),563
0626,四川农业大学,60,广告学,563
0650,四川外国语大学,48,国际新闻与传播,563
0066,天津职业技术师范大学,72,英语(师范类),563
0724,西安外国语大学,AT,意大利语,563
0736,西北师范大学,03,英语(师范类),563
0216,燕山大学,01,经济与金融,563
0681,云南师范大学,07,法学(纪检),563
1647,浙江传媒学院,35,文化产业管理,563
1647,浙江传媒学院,37,广告学,563
6401,北京师范大学-香港浸会大学联合国际学院,05,会计学(中外合作办学),562
0190,长春工业大学,44,会计学,562
0536,长沙理工大学,68,网络与新媒体,562
0418,赣南师范大学,11,汉语言文学(师范类),562
1540,广东金融学院,05,会计学,562
0240,哈尔滨商业大学,12,税收学,562
0231,哈尔滨师范大学,73,日语(师范类),562
0336,杭州电子科技大学,34,汉语国际教育,562
0534,湖南科技大学,69,财务管理,562
0451,鲁东大学,10,思想政治教育(师范类),562
0058,天津工业大学,39,英语,562
0724,西安外国语大学,A3,国际经济与贸易,562
0216,燕山大学,05,汉语国际教育,562
1647,浙江传媒学院,31,编辑出版学,562
0009,北方工业大学,05,英语,561
1799,重庆工商大学,01,经济学,561
0220,东北石油大学,31,会计学,561
0226,哈尔滨医科大学,0K,法学,561
0075,河北大学,08,新闻传播学类(新闻学、广播电视学、编辑出版学),561
0464,河南科技大学,04,法学,561
0476,河南师范大学,1C,历史学(师范类),561
0534,湖南科技大学,53,历史学(师范类),561
0390,集美大学,32,工商管理,561
0140,辽宁大学,AC,新闻学(辽宁省高校专项计划),561
0165,辽宁师范大学,P3,新闻学,561
0291,南京工业大学,1Y,英语,561
6301,宁波诺丁汉大学,01,国际商务(中外合作办学),561
1065,青岛大学,0J,日语,561
0108,山西大学,09,英语,561
0252,上海理工大学,0K,日语,561
0166,沈阳师范大学,06,英语(师范类),561
0490,武汉工程大学,47,经济学(大数据金融方向),561
0190,长春工业大学,91,法学,560
0536,长沙理工大学,53,金融学,560
0616,成都理工大学,35,投资学,560
0173,东北财经大学,62,财务管理(中外合作办学),560
1658,海南师范大学,13,英语(师范类),560
1658,海南师范大学,16,历史学(师范类),560
0212,黑龙江大学,74,行政管理,560
0543,湖南理工学院,02,法学,560
0373,淮北师范大学,08,英语(师范类),560
0427,济南大学,0K,公共管理类(行政管理、劳动与社会保障),560
0165,辽宁师范大学,A2,人文地理与城乡规划,560
0165,辽宁师范大学,U4,行政管理,560
0650,四川外国语大学,41,商务英语,560
0650,四川外国语大学,61,国际经济与贸易,560
0068,天津外国语大学,04,德语,560
0063,天津中医药大学,20,护理学类[护理学、护理学(涉外英语班)、护理学(老年护理班)、护理学(中医护理)],560
0705,西安石油大学,12,工商管理类(市场营销、会计学、财务管理、人力资源管理),560
0656,西南民族大学,08,历史学类(历史学、文物与博物馆学),560
1417,北京联合大学,1L,网络与新媒体,559
1079,成都大学,0E,英语,559
0173,东北财经大学,AD,国际经济与贸易(辽宁省高校专项计划),559
0220,东北石油大学,18,工商管理,559
0602,广西师范大学,29,英语(师范类),559
1078,广州大学,40,行政管理,559
0336,杭州电子科技大学,31,英语,559
1832,河北经贸大学,30,汉语言文学,559
0207,吉林财经大学,0J,经济学,559
0407,江西理工大学,C1,法学,559
6301,宁波诺丁汉大学,05,国际事务与国际关系(中外合作办学),559
1047,上海立信会计金融学院,0V,英语,559
0270,上海师范大学,3D,人力资源管理,559
4655,深圳技术大学,16,物流管理,559
0166,沈阳师范大学,29,历史学(师范类),559
3982,无锡学院,39,法学,559
0736,西北师范大学,69,心理学类(心理学、应用心理学)(师范类),559
6302,西交利物浦大学,38,外国语言文学类(中外合作办学)[英语(中外合作办学)、翻译(中外合作办学)],559
0755,新疆大学,2Y,历史学,559
1117,扬州大学,0M,日语,559
0681,云南师范大学,0L,历史学(师范类),559
9414,中国石油大学(北京)克拉玛依校区,D4,思想政治教育,559
0524,中南民族大学,11,新闻传播学类(新闻学、广告学),559
0370,安徽师范大学,57,新闻学,558
0186,长春理工大学,N1,汉语言文学,558
0226,哈尔滨医科大学,0Y,护理学,558
0385,华侨大学,37,国际经济与贸易,558
0373,淮北师范大学,09,日语,558
0165,辽宁师范大学,U5,图书馆学,558
0447,聊城大学,1D,汉语言文学(师范类),558
0298,南京林业大学,B8,日语,558
0445,山东师范大学,BL,金融学类(金融学、国际经济与贸易、经济学),558
0068,天津外国语大学,07,意大利语,558
0724,西安外国语大学,A1,经济学,558
0216,燕山大学,06,外国语言文学类[英语、翻译(英语)],558
0378,安徽财经大学,08,工商管理类(工商管理、市场营销、人力资源管理),557
1417,北京联合大学,2P,人力资源管理,557
6401,北京师范大学-香港浸会大学联合国际学院,01,工商管理类(中外合作办学)[财务管理(中外合作办学)、人力资源管理(中外合作办学)、市场营销(中外合作办学)、工商管理(中外合作办学)、文化产业管理(中外合作办学)],557
0205,长春师范大学,1H,英语(师范类),557
0489,长江大学,07,经济学类(含荆楚卓越人才协同育人计划)[经济学、国际经济与贸易、农林经济管理、金融学(含荆楚卓越人才协同育人计划)],557
0173,东北财经大学,59,金融学(国际商学院专业),557
0602,广西师范大学,06,历史学(师范类),557
0657,贵州大学,AR,建筑类(建筑学、城乡规划),557
0475,河南大学,0X,公共管理类(行政管理、劳动与社会保障),557
0421,江西财经大学,36,电子商务,557
0165,辽宁师范大学,R1,心理学(师范类),557
0447,聊城大学,13,法学,557
4100,山东政法学院,0X,人力资源管理,557
0142,沈阳工业大学,L1,法学,557
0490,武汉工程大学,48,经济学(CFA国际特许金融分析师方向),557
0702,西安工业大学,46,英语,557
1066,烟台大学,02,新闻学,557
0338,浙江理工大学,21,外国语言文学类(英语、日语),557
2453,中国劳动关系学院,18,社会学,557
2453,中国劳动关系学院,19,汉语言文学,557
0037,北京物资学院,03,国际经济与贸易(大宗商品贸易实验班),556
0536,长沙理工大学,30,国际经济与贸易,556
1078,广州大学,39,社会学,556
0075,河北大学,31,英语,556
0212,黑龙江大学,30,考古学,556
0531,吉首大学,9S,汉语言文学(师范类),556
0140,辽宁大学,81,会计学(中外合作办学)(新华国际商学院),556
0165,辽宁师范大学,U3,公共事业管理,556
1065,青岛大学,1S,工商管理,556
0445,山东师范大学,H5,日语(师范类),556
0273,上海对外经贸大学,31,会展经济与管理(中外合作办学)(中德合作),556
1047,上海立信会计金融学院,0X,保险学,556
0622,四川轻化工大学,53,法学,556
0070,天津财经大学,0B,商务英语,556
0184,延边大学,25,法学,556
1647,浙江传媒学院,38,会展经济与管理,556
9414,中国石油大学(北京)克拉玛依校区,C3,英语,556
0020,北京农学院,26,法学,555
1079,成都大学,02,国际经济与贸易,555
1799,重庆工商大学,09,工商管理类(工商管理、人力资源管理、市场营销、国际商务),555
0172,大连外国语大学,1C,财务管理,555
0418,赣南师范大学,10,历史学(师范类),555
0240,哈尔滨商业大学,A2,"金融学(英才学院,4加3)",555
0075,河北大学,16,金融学,555
0094,河北师范大学,46,新闻学,555
0165,辽宁师范大学,P4,广告学,555
0452,临沂大学,FY,汉语言文学(师范类),555
0451,鲁东大学,13,英语(师范类),555
0720,陕西理工大学,10,汉语言文学(师范类),555
4655,深圳技术大学,39,商务英语,555
0157,沈阳农业大学,18,会计学,555
0057,天津科技大学,48,英语,555
0069,天津商业大学,01,经济学类(经济学、财政学、金融学、信用管理、国际经济与贸易),555
2453,中国劳动关系学院,09,劳动经济学,555
9414,中国石油大学(北京)克拉玛依校区,D3,金融学,555
1258,大连大学,09,汉语言文学,554
0418,赣南师范大学,3A,地理科学(师范类),554
0346,杭州师范大学,0F,国际商务,554
0075,河北大学,21,工商管理,554
0385,华侨大学,08,数字出版,554
0385,华侨大学,57,行政管理(数字政府治理、社会福利、公共危机管理方向),554
0165,辽宁师范大学,N5,日语(师范类),554
0603,南宁师范大学,74,汉语言文学(师范类),554
0107,石家庄铁道大学,0S,英语,554
0636,四川师范大学,13,俄语,554
0524,中南民族大学,09,外国语言文学类(英语、商务英语),554
0378,安徽财经大学,06,经济与贸易类(国际经济与贸易、贸易经济),553
6401,北京师范大学-香港浸会大学联合国际学院,06,经济学(中外合作办学),553
1079,成都大学,1L,工商管理,553
1258,大连大学,04,法学,553
2026,大连民族大学,39,会计学,553
0173,东北财经大学,64,经济学(中外合作办学),553
0220,东北石油大学,25,汉语言文学,553
1540,广东金融学院,01,金融学,553
0546,衡阳师范学院,07,思想政治教育(师范类),553
0427,济南大学,1J,旅游管理,553
3291,嘉兴南湖学院,09,汉语言文学,553
0452,临沂大学,EU,思想政治教育(师范类),553
0291,南京工业大学,1X,日语,553
0456,山东财经大学,0L,外国语言文学类(英语、法语、日语、商务英语),553
0125,山西财经大学,40,网络与新媒体,553
0118,山西师范大学,09,小学教育(师范类),553
0650,四川外国语大学,56,旅游管理,553
0656,西南民族大学,20,网络与新媒体,553
0184,延边大学,37,农林经济管理,553
3497,郑州财经学院,08,会计学,553
0186,长春理工大学,T2,工商管理类(工商管理、会计学),552
2026,大连民族大学,31,法学,552
0075,河北大学,12,广告学,552
0140,辽宁大学,47,戏剧影视文学,552
0165,辽宁师范大学,R2,应用心理学(师范类),552
0403,南昌大学,89,护理学,552
0749,宁夏大学,07,俄语,552
1035,沈阳大学,75,汉语言文学(师范类),552
0332,苏州科技大学,21,工商管理,552
0495,武汉纺织大学,45,财政学类(财政学、税收学),552
9414,中国石油大学(北京)克拉玛依校区,C4,俄语,552
0538,中南林业科技大学,64,知识产权,552
6401,北京师范大学-香港浸会大学联合国际学院,07,社会学(中外合作办学),551
0489,长江大学,10,工商管理类(含荆楚卓越协同育人计划)(财务管理、市场营销、人力资源管理、物流管理、会计学),551
0621,成都信息工程大学,14,国际经济与贸易,551
0231,哈尔滨师范大学,8B,秘书学,551
0075,河北大学,22,人力资源管理,551
0475,河南大学,0P,俄语,551
0464,河南科技大学,08,中国语言文学类(汉语言文学、汉语国际教育),551
1532,湖南财政经济学院,13,会计学,551
0385,华侨大学,60,会展经济与管理(数智会展与策划管理方向),551
0207,吉林财经大学,0U,人力资源管理,551
0447,聊城大学,1K,历史学(师范类),551
0331,南京艺术学院,47,艺术管理,551
1560,西安财经大学,05,保险学,551
0220,东北石油大学,26,行政管理,550
0346,杭州师范大学,11,日语,550
0534,湖南科技大学,64,应用心理学(师范类),550
0207,吉林财经大学,24,会计学(中外合作办学),550
1318,江西科技师范大学,1L,法学,550
0140,辽宁大学,83,工商管理(中外合作办学)(新华国际商学院),550
0165,辽宁师范大学,F3,学前教育(师范类),550
1065,青岛大学,0K,朝鲜语,550
0446,曲阜师范大学,2Y,英语,550
0445,山东师范大学,YL,公共管理类(行政管理、劳动与社会保障),550
0720,陕西理工大学,12,英语(师范类),550
0560,汕头大学,32,行政管理(智慧城市特色班),550
1047,上海立信会计金融学院,0E,国际经济与贸易,550
2050,上海商学院,08,国际经济与贸易,550
1035,沈阳大学,42,法学,550
0619,西南科技大学,53,思想政治教育,550
0656,西南民族大学,24,人力资源管理,550
1647,浙江传媒学院,39,公共关系学,550
1647,浙江传媒学院,50,传播学(中外合作办学),550
2453,中国劳动关系学院,08,财务管理,550
6401,北京师范大学-香港浸会大学联合国际学院,02,新闻传播学类(中外合作办学)[广告学(中外合作办学)、传播学(中外合作办学)],549
1077,长沙学院,26,法学,549
0245,哈尔滨金融学院,06,会计学,549
1658,海南师范大学,05,教育学类(教育学、学前教育、特殊教育)(师范类),549
0484,河南财经政法大学,01,经济与贸易类(国际经济与贸易、贸易经济),549
1104,华北科技学院,1E,法学,549
0140,辽宁大学,73,英语(辽阳武圣校区),549
0304,南通大学,15,国际经济与贸易,549
0445,山东师范大学,D3,学前教育(师范类),549
0270,上海师范大学,22,广播电视编导,549
0166,沈阳师范大学,07,英语,549
0166,沈阳师范大学,50,小学教育(师范类),549
0332,苏州科技大学,33,劳动与社会保障,549
0068,天津外国语大学,10,匈牙利语,549
0656,西南民族大学,05,英语,549
1258,大连大学,66,会计学,548
0602,广西师范大学,25,小学教育(师范类),548
1832,河北经贸大学,01,经济学,548
0463,河南工业大学,31,经济学,548
1318,江西科技师范大学,44,历史学(师范),548
0140,辽宁大学,82,市场营销(中外合作办学)(新华国际商学院),548
0140,辽宁大学,90,经济学(中外高水平大学学生交流计划),548
6301,宁波诺丁汉大学,06,传播学(中外合作办学),548
0429,青岛理工大学,0B,社会工作,548
0264,上海海洋大学,30,朝鲜语,548
0656,西南民族大学,14,国际经济与贸易,548
0755,新疆大学,3Q,英语,548
